https://www.laptopsdirect.co.uk//apple-ipad-air-2025-13-space-grey-128gb-cellular-tablet-mcj14kn-a/version.asp	"Apple iPad Air 2025 13"" Space Grey 128GB Cellular Tablet"	£919.97	Apple M3	128GB	8GB	iPadOS 18	13 Inches	2732 x 2048pixels	28cm	12MP	Grey
https://www.laptopsdirect.co.uk//apple-ipad-air-2025-11-starlight-128gb-wi-fi-tablet-mc9y4kn-a/version.asp	"Apple iPad Air 2025 11"" Starlight 128GB Wi-Fi Tablet"	£564.97	Apple M3	128GB	8GB	iPadOS 18	11Inch	2360 x 1640pixels	25cm	12MP	Beige
https://www.laptopsdirect.co.uk//apple-ipad-air-2025-11-space-grey-128gb-cellular-tablet-mcfv4kn-a/version.asp	"Apple iPad Air 2025 11"" Space Grey 128GB Cellular Tablet"	£704.97	Apple M3	128GB	8GB	iPadOS 18	11Inches	2360 x 1640pixels	25cm	12MP	Grey
https://www.laptopsdirect.co.uk//refurbished-samsung-galaxy-tab-s10-ultra-14.6-moonstone-grey-256gb-cellula-a1-sm-x926bzareub/version.asp	"Refurbished Samsung Galaxy Tab S10 Ultra 14.6"" Moonstone Grey 256GB Cellular Tablet"	£659.97	Dimensity 9300+	256GB	12GB	Android	14.6Inch	2960 x 1848	21cm	N/A	Moonstone grey
https://www.laptopsdirect.co.uk//acer-iconia-m10-11-10.1-rose-gold-64gb-wifi-tablet-nt.lglee.001/version.asp	"Acer Iconia M10-11 10.1"" Rose Gold 64GB Wi-Fi Tablet"	£136.76	Kompanio 500	64GB	4GB	Android	10.1Inch	1920 x 1200	1cm	5MP	Rose Gold
https://www.laptopsdirect.co.uk//acer-iconia-m10-11-10.1-rose-gold-128gb-wifi-tablet-nt.lgmee.001/version.asp	"Acer Iconia M10-11 10.1"" Rose Gold 128GB Wi-Fi Tablet"	£86.36	Kompanio 500	128GB	4GB	Android	10.1Inch	1920 x 1200	1cm	8MP	Rose Gold
https://www.laptopsdirect.co.uk//lenovo-tab-p12-12.7-storm-grey-128gb-wifi-tablet-zach0145gb/version.asp	"Lenovo Tab P12 12.7"" Storm Grey 128GB Wi-Fi Tablet"	£299.97	Octa Core	128GB	4GB	Android	12.7Inch	2944 x 1840	1cm	8MP	Grey
https://www.laptopsdirect.co.uk//tcl-tab-11-nxtpaper-grey-10.9-128gb-wifi-tablet-9466x4-2clcgb11/version.asp	"TCL NXTPAPER 11 10.95"" Grey 128GB Wi-Fi Tablet"	£173.97	Helio P60T	128GB	4GB	Android	10.9Inch	2000 x 1200	17cm	8MP	Grey
https://www.laptopsdirect.co.uk//apple-ipad-air-2024-13-blue-512gb-wi-fi-tablet-mv2k3nf-a/version.asp	"Apple iPad Air 2024 13"" Blue 512GB Wi-Fi Tablet"	£963.97	Apple M2	512GB	8GB	iPadOS	13Inch	2732 x 2048	1cm	12MP	Blue
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s9-11-beige-256gb-wifi-tablet-sm-x710nzeeeub/version.asp	"Samsung Galaxy Tab S9 11"" Beige 256GB Wi-Fi Tablet"	£899.00	Snapdragon 8 Gen 2	256GB	12GB	Android	11Inch	2560 x 1600	17cm	13MP	Beige
https://www.laptopsdirect.co.uk//apple-ipad-mini-6-8.3-64gb-cellular-space-grey-mk893b-a/version.asp	"Apple iPad Mini 6 2021 8.3"" Space Grey 64GB Wi-Fi and Cellular Tablet"	£499.00	A15 Bionic	64GB	4GB	iOS	8.3Inch	2266 x 1488	20cm	12MP	Grey
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-active-pro-4g-4gb-64gb-10.1-inch-android-tablet-sm-t545nzkau07/version.asp	"Samsung Galaxy Tab Active Pro 10.1"" Black 64GB Wi-Fi & Cellular Tablet"	£591.56	Octa Core	64GB	4GB	Android	10.1Inch	1920 x 1200	17cm	13MP	Black
https://www.laptopsdirect.co.uk//apple-ipad-air-5th-gen-2022-10.9-pink-64gb-cellular-tablet-mm6t3b-a/version.asp	"Apple iPad Air 5th Gen 2022 10"" Pink 64GB Wi-Fi & Cellular Tablet"	£661.97	M1	64GB	8GB	iPadOS	10.9Inch	2360 x 1640pixels	1cm	12MP	Pink
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s7-lite-64gb-12.4-tablet-light-pink-sm-t736bliaeua/version.asp	"Samsung Galaxy Tab S7 FE 12.4"" Pink 64GB Cellular Tablet"	£409.97	Snapdragon 750G	64GB	4GB	Android	12.4Inch	2560 x 1600	19cm	8MP	Pink
